what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272673724807
started,bundle,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms",1272673725025
started,bundle,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.adt",1272673725150
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1272673725337
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1272673725337
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673725431
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673726928
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673730392
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673731686
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1272673735836
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1272673735852
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1272673736226
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673737037
error,log,,,"Unable to load the repository https://dl-ssl.google.com/android/eclipse/",1272673738566
error,log,,,"Unable to load the repository http://download.eclipse.org/technology/epp/packages/galileo",1272673740032
error,log,,,"Unable to load the repository http://download.eclipse.org/tools/mylyn/update/e3.4/",1272673741374
error,log,,,"Unable to load the repository http://download.eclipse.org/eclipse/updates/3.5",1272673742684
error,log,,,"Unable to load the repository http://download.eclipse.org/releases/galileo",1272673744073
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.installationDialog",1272673831589
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.installationDialog",1272673836300
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1272673837408
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1272673837470
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1272673837564
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1272673837595
error,log,,,"An internal error occurred during: ""Uninstall"".",1272673847751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.installationDialog",1272673850886
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673852431
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1272673852462
error,log,,,"Unable to load the repository https://dl-ssl.google.com/android/eclipse/",1272673857563
error,log,,,"Unable to load the repository http://download.eclipse.org/technology/epp/packages/galileo",1272673857563
error,log,,,"Unable to load the repository http://download.eclipse.org/tools/mylyn/update/e3.4/",1272673857563
error,log,,,"Unable to load the repository http://download.eclipse.org/eclipse/updates/3.5",1272673857563
error,log,,,"Unable to load the repository http://download.eclipse.org/releases/galileo",1272673857563
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272673857657
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.installationDialog",1272674105260
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272674112046
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1272674112296
stopped,bundle,org.eclipse.mylyn.ide.ant,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.ide.ant",1272674112327
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1272674112327
